木棉袈裟,,徐小明,,徐小明,,徐向东,,于荣光,,俞大陆,"['动作', '爱情', '武侠', '古装']",90分钟,1985,中国大陆 / 香港, 粤语 / 汉语普通话,6.7
猩球征服 Conquest of the Planet of the Apes,,J·李·汤普森,,保罗·戴恩,,罗迪·麦克道尔,,唐·默里,,纳塔丽·特伦黛,"['动作', '科幻']",88 分钟,1972,美国, 英语,6.7
烈血天空 The Siege,,爱德华·兹威克,,Lawrence Wright,,丹泽尔·华盛顿,,布鲁斯·威利斯,,安妮特·贝宁,"['剧情', '动作', '惊悚', '犯罪']",116 分钟,1998,美国, 英语,6.7
绿灯侠：翡翠骑士 Green Lantern: Emerald Knights,,Chris Berkeley,,Alan Burnett,,内森·菲利安,,伊丽莎白·莫斯,,詹森·艾萨克,"['动作', '科幻', '动画']",84分钟,2011,美国, 英语,6.7
江湖龙虎斗 江湖龍虎鬥,,张同祖,,王家卫,,周润发,,邓光荣,,谢贤,"['动作', '犯罪']",99 分钟,1987,香港, 粤语,6.7
暹罗决：九神战甲 The Legend of Muay Thai: 9 Satra,,彭萨·康斯里,,纳·约斯瓦塔纳蒙,,卡诺查·曼雅德昂,,萨维提·苏提查农,,Sirichai Charoenkijtanakul,"['动作', '动画', '奇幻']",104分钟,2018,泰国, 泰语 / 英语 / 汉语普通话,6.7
贝城歹徒 The Baytown Outlaws,,Brian Battles,,Barry Battles,,娜塔丽·马丁内斯,,保罗·韦斯利,,丹尼尔·库德摩尔,"['喜剧', '动作', '犯罪']",98分钟,2012,美国, 英语,6.7
头师父一体2 투사부일체,,金东元,,姜锡范,,郑俊镐,,郑云宅,,郑雄仁,"['喜剧', '动作']",125分钟,2006,韩国, 韩语,6.7
醉生梦死之湾仔之虎 醉生夢死之灣仔之虎,,罗杰承,,罗诚,,张耀扬,,任达华,,刘青云,['动作'],102分钟,1994,香港, 粤语,6.7
浪漫风暴 浪漫風暴,,梁柏坚,,陈庆嘉,,郭富城,,李若彤,,洪金宝,"['剧情', '动作']",108分钟,1996,香港, 粤语,6.7
不公平 电影版 アンフェア the movie,,小林义则,,佐藤嗣麻子,,筱原凉子,,江口洋介,,椎名桔平,"['剧情', '动作', '犯罪']",112 分钟,2007,日本, 日语,6.7
野兽 야수,,金成洙,,金成洙,,权相宇,,刘智泰,,严志媛,"['动作', '惊悚', '犯罪']",124 分钟,2006,韩国, 韩语,6.7
割喉岛 Cutthroat Island,,雷尼·哈林,,布鲁斯·A·埃文斯,,吉娜·戴维斯,,马修·莫迪恩,,弗兰克·兰格拉,"['喜剧', '动作', '爱情', '家庭', '冒险']",124 分钟,1995,美国 / 法国 / 意大利 / 德国, 英语,6.7
终极悍将 Last Man Standing,,沃尔特·希尔,,沃尔特·希尔,,布鲁斯·威利斯,,布鲁斯·邓恩,,威廉·桑德森,"['剧情', '动作', '惊悚', '犯罪']",101分钟,1996,美国, 英语 / 西班牙语,6.7
少年泰坦：犹大契约 Teen Titans: The Judas Contract,,刘山姆,,厄尼·阿特巴克,,斯图尔特·艾伦,,杰克·T·奥斯汀,,泰莎·法米加,"['动作', '动画']",84分钟,2017,美国, 英语,6.7
暗杀教室 真人版 暗殺教室,,羽住英一郎,,金沢達也,,山田凉介,,菅田将晖,,山本舞香,"['剧情', '动作']",110分钟,2015,日本, 日语,6.4
新扎师兄 新紮師兄,,王晶,,王晶,,陈冠希,,钟欣潼,,谢霆锋,['动作'],94分钟,2004,香港, 粤语,6.4
非常小特务 Spy Kids,,罗伯特·罗德里格兹,,罗伯特·罗德里格兹,,达里尔·沙巴拉,,阿丽夏·维加,,安东尼奥·班德拉斯,"['喜剧', '动作', '科幻', '冒险']",88 分钟,2001,美国, 英语 / 西班牙语,6.4
新古惑仔之少年激斗篇,,刘伟强,,文隽,,谢霆锋,,李灿森,,余家安,"['剧情', '动作']",117 分钟,1998,香港, 粤语,6.4
老男孩 Oldboy,,斯派克·李,,马克·波托塞维奇,,乔什·布洛林,,伊丽莎白·奥尔森,,沙尔托·科普雷,"['剧情', '动作', '悬疑', '惊悚']",104分钟,2013,美国, 英语,6.4
毒战 독전,,李海暎,,郑瑞景,,赵震雄,,柳俊烈,,金柱赫,"['动作', '犯罪']",123分钟,2018,韩国, 韩语,6.4
变相黑侠 K-20 怪人二十面相・伝,,佐藤嗣麻子,,北村想,,金城武,,松隆子,,仲村亨,"['剧情', '动作', '犯罪', '冒险']",137 分钟,2008,日本, 日语,6.4
跨国银行 The International,,汤姆·提克威,,埃里克·辛格尔,,克里夫·欧文,,娜奥米·沃茨,,阿明·缪勒-斯塔尔,"['动作', '悬疑', '惊悚', '犯罪']",118分钟,2009,美国 / 德国 / 英国, 英语 / 意大利语 / 法语,6.4
